"id","csp_log_lists","csp_log_bits","csp_log_constraints","csp_percent_avg_continuity","csp_log_extra_booleans","csp_percent_dec_predicate","csp_percent_wsum","csp_log_booleans","csp_percent_alldiff","csp_num_alldiff","csp_sqrt_max_domsize","csp_log_ranges","csp_percent_min_continuity","csp_log_extra_bits","csp_percent_cumulative","csp_percent_ext","csp_sqrt_avg_domsize","csp_percent_element","csp_perten_avg_predarity","csp_dyn_log_stdev_weight","csp_dyn_log_nodes","csp_dyn_log_avg_weight","csp_max_arity","csp_percent_global","csp_perten_avg_predsize","csp_log_values","csp_log_extra_ranges","csp_log_search_vars","csp_dyn_log_propags","csp_perten_avg_predshape","csp_percent_gac_predicate","csp","Class"
"bool/ppp/ppp-3-13-25-26.xml",-1,-1,15.298349,100,-1,3.818251,-1,12.181152,-1,0,1.414214,-1,100,-1,-1,0,1.414214,-1,31.737304,10.74656,11.598053,6.903949,29,0,53.153876,16.265432,14.223398,12.181152,21.390718,59.5189,96.181749,2.707,"lingeling_support"
"bool/primesDimacs/bf-0432-007.xml",-1,-1,12.572463,100,-1,77.881752,-1,10.950556,-1,0,1.414214,4.954196,100,-1,-1,0,1.37071,-1,24.772437,6.614617,11.922213,4.266277,6,0,29.196087,14.197985,12.381543,12.747983,22.288306,13.270949,22.118248,1.832,"lingeling_support"
"bool/primesDimacs/bf-1355-075.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.652,"claspcnf_support"
"bool/primesDimacs/bf-1355-638.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.73,"claspcnf_directorder"
"bool/primesDimacs/bf-2670-001.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.459,"claspcnf_support"
"bool/primesDimacs/f1000.xml",-1,-1,13.213712,100,-1,80.952381,-1,10.965784,-1,0,1.414214,-1,100,-1,-1,0,1.414214,-1,28.095238,2.381485,9.436712,1.76949,3,0,31.904762,14.848427,13.053247,13.358102,21.031295,11.428571,19.047619,1.885,"claspcnf_direct"
"bool/primesDimacs/f2000.xml",-1,-1,14.213712,100,-1,80.952381,-1,11.965784,-1,0,1.414214,-1,100,-1,-1,0,1.414214,-1,28.095238,2.375423,8.744834,3.014221,3,0,31.904762,15.848427,14.053247,11.965784,20.809241,11.428571,19.047619,2.076,"claspcnf_direct"
"bool/primesDimacs/f600.xml",-1,-1,12.476746,100,-1,80.952381,-1,10.228819,-1,0,1.414214,-1,100,-1,-1,0,1.414214,-1,28.095238,3.52174,10.60548,2.624714,3,0,31.904762,14.111462,12.316282,12.621136,21.881769,11.428571,19.047619,1.781,"claspcnf_direct"
"bool/primesDimacs/g-125-17.xml",-1,-1,16.100662,100,-1,0.182757,-1,12.053247,-1,0,1.414214,-1,100,-1,-1,0,1.414214,-1,20.274135,4.288239,7.459432,3.842762,17,0,20.895507,14.842301,10.965784,12.60964,20.515171,1.864117,99.817243,3.164,"claspcnf_direct"
"bool/primesDimacs/g-125-18.xml",-1,-1,16.183267,100,-1,0.172621,-1,12.135709,-1,0,1.414214,-1,100,-1,-1,0,1.414214,-1,20.276194,4.281056,7.294621,3.831204,18,0,20.897629,14.977012,11.053247,12.693705,20.404488,1.864306,99.827379,3.221,"claspcnf_direct"
"bool/primesDimacs/hanoi4.xml",-1,-1,12.635491,100,-1,87.002172,-1,10.391244,-1,0,1.414214,3.807355,100,-1,-1,0,1.324191,-1,24.453295,5.184552,11.122181,2.848997,7,0,27.05286,14.192678,12.595724,12.715748,22.001496,7.798697,12.997828,1.843,"minisat22_direct"
"bool/primesDimacs/hanoi5.xml",-1,-1,14.42305,100,-1,87.956842,-1,11.776022,-1,0,1.414214,-1,100,-1,-1,0,1.381332,-1,24.54347,5.62311,9.698705,3.63191,8,0,26.952102,15.965536,14.381002,11.776022,21.346427,7.225895,12.043158,2.152,"glucose_support"
"bool/pseudoGLB/normalized-22s-smv.xml",-1,-1,13.727389,100,12.933137,0,100,12.515946,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,10.510121,13.225057,7.969728,15,100,-1,18.5402,12.487338,12.361121,22.555787,-1,0,2.284,"abscon"
"bool/pseudoGLB/normalized-25s-smv.xml",-1,-1,13.312883,100,12.460712,0,100,12.277578,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,10.557407,11.843921,6.609117,15,100,-1,18.238181,12.148159,13.673199,21.126984,-1,0,2.238,"abscon"
"bool/pseudoGLB/normalized-37s-smv.xml",-1,-1,11.575539,100,10.829723,0,100,10.159871,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,7.251552,12.413099,5.304288,11,100,-1,14.049168,10.266787,12.027215,22.426434,-1,0,1.77,"abscon"
"bool/pseudoGLB/normalized-43s-smv.xml",-1,-1,12.868823,100,12.045077,0,100,11.78177,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.985784,13.621823,9.842209,15,100,-1,17.593814,11.667999,13.27496,21.704809,-1,0,1.983,"abscon"
"bool/pseudoGLB/normalized-44s-smv.xml",-1,-1,9.41996,100,8.271463,0,100,8.774787,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,13.835315,14.663614,12.407498,13,100,-1,14.221058,8.554589,9.870365,22.580975,-1,0,1.723,"abscon"
"bool/pseudoGLB/normalized-46s-smv.xml",-1,-1,11.51027,100,10.595257,0,100,10.53333,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.607915,14.011402,10.654515,13,100,-1,15.768262,10.41996,11.911766,22.360536,-1,0,1.794,"abscon"
"bool/pseudoGLB/normalized-army10-14bt.xml",-1,-1,9.413628,100,2.584963,0,100,8.243174,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,13.865364,13.246444,12.880434,100,100,-1,12.054604,9.400879,9.941048,22.121103,-1,0,1.751,"abscon"
"bool/pseudoGLB/normalized-army10-14ls.xml",-1,-1,8.894818,100,3,0,100,8.303781,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.260275,14.097374,15.489392,100,100,-1,11.568906,8.870365,9.625709,22.181431,-1,0,1.732,"abscon"
"bool/pseudoGLB/normalized-army11-17bt.xml",-1,-1,9.652845,100,2.584963,0,100,8.475733,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,14.40408,12.687813,13.441662,121,100,-1,12.305777,9.642052,10.178665,22.230981,-1,0,1.724,"abscon"
"bool/pseudoGLB/normalized-army11-17ls.xml",-1,-1,9.121534,100,3,0,100,8.531381,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.379483,13.81988,15.637891,121,100,-1,11.824163,9.100662,9.85331,21.924982,-1,0,1.727,"abscon"
"bool/pseudoGLB/normalized-army12-21bt.xml",-1,-1,9.873444,100,2.584963,0,100,8.689998,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,13.418519,12.816984,12.430733,144,100,-1,12.590587,9.864186,10.396605,22.147672,-1,0,1.757,"abscon"
"bool/pseudoGLB/normalized-army12-21ls.xml",-1,-1,9.330917,100,3,0,100,8.741467,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,15.699858,13.482682,14.982483,144,100,-1,12.057992,9.312883,10.063395,22.015584,-1,0,1.755,"abscon"
"bool/pseudoGLB/normalized-army13-24bt.xml",-1,-1,10.078151,100,2.584963,0,100,8.888743,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.821395,12.105909,11.84727,169,100,-1,12.798674,10.070121,10.599913,21.908065,-1,0,1.78,"claspcnf_direct"
"bool/pseudoGLB/normalized-army13-24ls.xml",-1,-1,9.525521,100,3,0,100,8.936638,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,15.679494,13.555548,14.987225,169,100,-1,12.27496,9.509775,10.258566,21.986303,-1,0,1.683,"abscon"
"bool/pseudoGLB/normalized-army8-9bt.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,1.433,"abscon"
"bool/pseudoGLB/normalized-army8-9ls.xml",-1,-1,8.375039,100,3,0,100,7.78136,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.90822,14.477126,16.066891,64,100,-1,10.97728,8.33985,9.108524,22.274984,-1,0,1.715,"minisat22_directorder"
"bool/pseudoGLB/normalized-army9-12bt.xml",-1,-1,9.152285,100,2.584963,0,100,7.988685,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,14.204994,13.38019,13.205543,81,100,-1,11.733439,9.136991,9.682995,22.262676,-1,0,1.733,"abscon"
"bool/pseudoGLB/normalized-army9-12ls.xml",-1,-1,8.647458,100,3,0,100,8.055282,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.134548,14.191445,15.324721,81,100,-1,11.287712,8.618386,9.377211,22.241604,-1,0,1.683,"glucose_directorder"
"bool/pseudoGLB/normalized-blast-floppy1-2-ucl.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.273,"gecode"
"bool/pseudoGLB/normalized-blast-floppy1-3-ucl.xml",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.256,"gecode"
"bool/pseudoGLB/normalized-blast-floppy1-4-ucl.xml",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.233,"gecode"
"bool/pseudoGLB/normalized-blast-floppy1-6-ucl.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.367,"abscon"
"bool/pseudoGLB/normalized-blast-floppy1-7-ucl.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.434,"abscon"
"bool/pseudoGLB/normalized-blast-floppy1-8-ucl.xml",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.472,"abscon"
"bool/pseudoGLB/normalized-blast-tlan2-ucl.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,1.174,"choco"
"bool/pseudoGLB/normalized-blast-tlan3-ucl.xml",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.189,"abscon"
"bool/pseudoGLB/normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml",-1,-1,16.000352,100,15.326394,0,100,14.46512,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,4.16059,7.303781,2.946593,13,100,-1,19.031588,14.578432,14.464992,20.709962,-1,0,4.489,"abscon"
"bool/pseudoGLB/normalized-cache-inv10-ucl.xml",-1,-1,14.677389,100,14.054011,0,100,13.124929,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,4.032034,8.543032,2.911741,9,100,-1,16.407616,13.16632,13.117805,21.17607,-1,0,2.627,"abscon"
"bool/pseudoGLB/normalized-cache-inv12-ucl.xml",-1,-1,16.224341,100,15.619217,0,100,14.65486,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,4.546689,8.59619,2.746152,9,100,-1,17.880355,14.678875,14.651949,20.172386,-1,0,5.179,"abscon"
"bool/pseudoGLB/normalized-cache-inv14-ucl.xml",-1,-1,17.512293,100,16.915518,0,100,15.936178,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,4.969511,4.70044,2.741143,11,100,-1,19.176103,15.95067,15.934797,20.058652,-1,0,11.633,"abscon"
"bool/pseudoGLB/normalized-cache-inv8-ucl.xml",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.488,"abscon"
"bool/pseudoGLB/normalized-chnl10-11-pb-cnf-cr.xml",-1,-1,5.392317,100,-1,0,100,7.78136,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,18.175678,16.994121,17.98478,11,100,-1,9.451211,5.392317,8.033423,22.028277,-1,0,1.655,"abscon"
"bool/pseudoGLB/normalized-chnl10-15-pb-cnf-cr.xml",-1,-1,5.643856,100,-1,0,100,8.228819,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,17.422423,16.394948,17.242336,15,100,-1,9.876517,5.643856,8.451211,22.038324,-1,0,1.714,"abscon"
"bool/pseudoGLB/normalized-chnl10-20-pb-cnf-cr.xml",-1,-1,5.906891,100,-1,0,100,8.643856,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,17.705292,15.849649,17.569352,20,100,-1,10.276124,5.906891,8.84549,21.946994,-1,0,1.722,"abscon"
"bool/pseudoGLB/normalized-chnl15-16-pb-cnf-cr.xml",-1,-1,5.954196,100,-1,0,100,8.906891,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.03972,16.191194,15.861736,16,100,-1,10.550747,5.954196,9.082149,21.529651,-1,0,1.7,"abscon"
"bool/pseudoGLB/normalized-chnl15-20-pb-cnf-cr.xml",-1,-1,6.129283,100,-1,0,100,9.228819,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.507058,15.830466,16.286267,20,100,-1,10.861087,6.129283,9.388017,21.73618,-1,0,1.698,"abscon"
"bool/pseudoGLB/normalized-chnl15-25-pb-cnf-cr.xml",-1,-1,6.321928,100,-1,0,100,9.550747,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.63106,15.291243,16.477996,25,100,-1,11.173677,6.321928,9.696968,21.695313,-1,0,1.675,"abscon"
"bool/pseudoGLB/normalized-chnl20-21-pb-cnf-cr.xml",-1,-1,6.357552,100,-1,0,100,9.714246,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,14.939585,15.511135,14.618425,21,100,-1,11.344296,6.357552,9.848623,21.478716,-1,0,1.703,"abscon"
"bool/pseudoGLB/normalized-chnl20-25-pb-cnf-cr.xml",-1,-1,6.491853,100,-1,0,100,9.965784,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,15.340607,15.279719,15.125983,25,100,-1,11.588715,6.491853,10.090112,21.266383,-1,0,1.698,"abscon"
"bool/pseudoGLB/normalized-chnl20-30-pb-cnf-cr.xml",-1,-1,6.643856,100,-1,0,100,10.228819,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,15.628201,14.948048,15.46026,30,100,-1,11.84549,6.643856,10.344296,21.413695,-1,0,1.693,"abscon"
"bool/pseudoGLB/normalized-chnl30-31-pb-cnf-cr.xml",-1,-1,6.930737,100,-1,0,100,10.861087,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,14.56589,14.990769,14.060745,31,100,-1,12.476746,6.930737,10.952741,20.997562,-1,0,1.712,"abscon"
"bool/pseudoGLB/normalized-chnl30-35-pb-cnf-cr.xml",-1,-1,7.022368,100,-1,0,100,11.036174,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,13.836459,14.638379,13.527497,35,100,-1,12.648358,7.022368,11.122828,21.048406,-1,0,1.72,"abscon"
"bool/pseudoGLB/normalized-chnl30-40-pb-cnf-cr.xml",-1,-1,7.129283,100,-1,0,100,11.228819,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,13.481995,14.377617,13.172113,40,100,-1,12.837628,7.129283,11.310613,20.841003,-1,0,1.78,"abscon"
"bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml",-1,-1,7.149747,100,-1,0,100,11.299208,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,13.841829,14.626679,13.469166,36,100,-1,12.910643,7.149747,11.378295,20.924527,-1,0,1.702,"abscon"
"bool/pseudoGLB/normalized-chnl35-40-pb-cnf-cr.xml",-1,-1,7.228819,100,-1,0,100,11.451211,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,14.339932,14.667777,13.87857,40,100,-1,13.06002,7.228819,11.526499,20.834548,-1,0,1.71,"abscon"
"bool/pseudoGLB/normalized-chnl35-45-pb-cnf-cr.xml",-1,-1,7.321928,100,-1,0,100,11.621136,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,13.255407,14.254586,12.959132,45,100,-1,13.227315,7.321928,11.692616,20.692356,-1,0,1.738,"abscon"
"bool/pseudoGLB/normalized-chnl40-41-pb-cnf-cr.xml",-1,-1,7.33985,100,-1,0,100,11.67948,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.096,14.345197,11.704602,41,100,-1,13.287712,7.33985,11.749031,20.665011,-1,0,1.743,"abscon"
"bool/pseudoGLB/normalized-chnl40-45-pb-cnf-cr.xml",-1,-1,7.409391,100,-1,0,100,11.813781,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.618452,14.317625,12.251386,45,100,-1,13.41996,7.409391,11.880349,20.555165,-1,0,1.764,"abscon"
"bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml",-1,-1,7.491853,100,-1,0,100,11.965784,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.993172,13.817084,12.504635,50,100,-1,13.569856,7.491853,12.029287,20.675432,-1,0,1.754,"abscon"
"bool/pseudoGLB/normalized-chnl50-51-pb-cnf-cr.xml",-1,-1,7.658211,100,-1,0,100,12.316282,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.310751,14.07364,11.712222,51,100,-1,13.919981,7.658211,12.372321,20.379559,-1,0,1.753,"abscon"
"bool/pseudoGLB/normalized-chnl50-55-pb-cnf-cr.xml",-1,-1,7.714246,100,-1,0,100,12.425216,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,12.258727,14.128075,11.549724,55,100,-1,14.02756,7.714246,12.479275,20.229082,-1,0,1.791,"abscon"
"bool/pseudoGLB/normalized-chnl50-60-pb-cnf-cr.xml",-1,-1,7.78136,100,-1,0,100,12.550747,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,11.957594,13.804635,11.506718,60,100,-1,14.151651,7.78136,12.602699,20.269951,-1,0,1.831,"abscon"
"bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-1.PB06.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,14.315,"abscon"
"bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-2.PB06.xml",-1,-1,18.327294,100,-1,0,100,10.643856,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,6.506534,9.527477,9.379347,700,100,-1,20.215822,18.327026,10.643856,20.74689,-1,0,13.957,"lingeling_direct"
"bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-3.PB06.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,14.006,"abscon"
"bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-8.PB06.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,15.322,"abscon"
"bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-9.PB06.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,13.665,"glucose_direct"
"bool/pseudoGLB/normalized-dlx1c-rwmem-ucl.xml",-1,-1,14.656369,100,13.984596,0,100,13.143861,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,8.390232,12.840581,5.194847,11,100,-1,16.928206,13.230771,13.143224,22.17086,-1,0,2.606,"abscon"
"bool/pseudoGLB/normalized-dlx1c-rwmem1-ucl.xml",-1,-1,14.384716,100,13.692398,0,100,12.887601,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,9.083591,12.339572,6.200121,11,100,-1,16.768662,12.993115,12.88684,22.274615,-1,0,2.445,"abscon"
"bool/pseudoGLB/normalized-dlx1c-ucl.xml",-1,-1,14.139551,100,13.442425,0,100,12.642052,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,9.90325,11.538674,6.798224,11,100,-1,16.575864,12.755722,12.641149,21.770198,-1,0,2.308,"abscon"
"bool/pseudoGLB/normalized-elf-rf10-ucl.xml",-1,-1,17.29234,100,16.649228,0,100,15.748874,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,5.739226,9.100662,3.129667,13,100,-1,19.86243,15.817084,15.747773,20.824635,-1,0,9.567,"abscon"
"bool/pseudoGLB/normalized-elf-rf6-ucl.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.263,"mistral_nj"
"bool/pseudoGLB/normalized-elf-rf7-ucl.xml",-1,-1,13.001408,100,-1,79.926043,-1,-1,-1,0,10.392305,-1,100,-1,-1,0,8.660254,-1,20,6.692014,11.552189,5.840967,2,0,43.372781,17.582686,8.5157,10.104599,21.915386,26.192053,0,0.364,"cryptominisat_directorder"
"bool/pseudoGLB/normalized-elf-rf8-ucl.xml",-1,-1,14.021414,100,13.315716,0,100,12.564864,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,7.982378,10.346514,5.379739,11,100,-1,16.540522,12.651276,12.559616,21.604816,-1,0,2.247,"abscon"
"bool/pseudoGLB/normalized-elf-rf9-ucl.xml",-1,-1,15.832915,100,15.163807,0,100,14.31946,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,5.335475,9.41996,3.20632,13,100,-1,18.461088,14.402812,14.317342,21.169443,-1,0,3.961,"abscon"
"bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml",-1,-1,7.022368,100,-1,0,100,7.228819,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.968219,16.433145,16.163193,10,100,-1,10.022368,7.022368,8.129283,22.242728,-1,0,1.663,"gecode"
"bool/pseudoGLB/normalized-fpga10-8-sat-pb-cnf-cr.xml",-1,-1,6.72792,100,-1,0,100,6.906891,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.988758,16.531031,16.237156,10,100,-1,9.562242,6.72792,7.820179,22.360795,-1,0,1.704,"glucose_direct"
"bool/pseudoGLB/normalized-fpga10-9-sat-pb-cnf-cr.xml",-1,-1,6.882643,100,-1,0,100,7.076816,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.508992,15.666002,16.256811,10,100,-1,9.802516,6.882643,7.982994,22.242216,-1,0,1.692,"gecode"
"bool/pseudoGLB/normalized-fpga11-10-sat-pb-cnf-cr.xml",-1,-1,7.139551,100,-1,0,100,7.366322,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.755115,16.502474,16.015017,11,100,-1,10.157347,7.139551,8.257388,22.251252,-1,0,1.639,"glucose_direct"
"bool/pseudoGLB/normalized-fpga11-11-sat-pb-cnf-cr.xml",-1,-1,7.266787,100,-1,0,100,7.507795,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.740274,16.163925,15.735041,11,100,-1,10.367415,7.266787,8.392317,22.121498,-1,0,1.682,"gecode"
"bool/pseudoGLB/normalized-fpga11-9-sat-pb-cnf-cr.xml",-1,-1,7,100,-1,0,100,7.219169,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.807061,16.368029,16.027504,11,100,-1,9.945444,7,8.113742,22.250539,-1,0,1.685,"glucose_support"
"bool/pseudoGLB/normalized-fpga12-10-sat-pb-cnf-cr.xml",-1,-1,7.247928,100,-1,0,100,7.491853,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.531069,16.187835,15.566443,12,100,-1,10.280771,7.247928,8.375039,22.267506,-1,0,1.706,"glucose_direct"
"bool/pseudoGLB/normalized-fpga12-11-sat-pb-cnf-cr.xml",-1,-1,7.375039,100,-1,0,100,7.629357,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.703403,16.135629,15.62765,12,100,-1,10.483816,7.375039,8.507795,22.109287,-1,0,1.725,"gecode"
"bool/pseudoGLB/normalized-fpga12-12-sat-pb-cnf-cr.xml",-1,-1,7.491853,100,-1,0,100,7.754888,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.74507,16.026026,15.642951,12,100,-1,10.672425,7.491853,8.629357,22.214498,-1,0,1.683,"gecode"
"bool/pseudoGLB/normalized-fpga13-11-sat-pb-cnf-cr.xml",-1,-1,7.475733,100,-1,0,100,7.748193,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.356037,15.993558,15.302874,13,100,-1,10.603626,7.475733,8.618386,21.922044,-1,0,1.73,"glucose_support"
"bool/pseudoGLB/normalized-fpga13-12-sat-pb-cnf-cr.xml",-1,-1,7.592457,100,-1,0,100,7.870365,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.425876,15.861838,15.269342,13,100,-1,10.78627,7.592457,8.738092,22.030317,-1,0,1.723,"minisat22_support"
"bool/pseudoGLB/normalized-fpga13-13-sat-pb-cnf-cr.xml",-1,-1,7.70044,100,-1,0,100,7.988685,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.579025,15.847718,15.42954,13,100,-1,10.967947,7.70044,8.851749,22.138335,-1,0,1.695,"gecode"
"bool/pseudoGLB/normalized-fpga14-12-sat-pb-cnf-cr.xml",-1,-1,7.686501,100,-1,0,100,7.97728,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.477514,15.942652,15.326385,14,100,-1,10.891784,7.686501,8.839204,22.165564,-1,0,1.693,"minisat22_direct"
"bool/pseudoGLB/normalized-fpga14-13-sat-pb-cnf-cr.xml",-1,-1,7.794416,100,-1,0,100,8.092757,0,0,1.414214,-1,100,-1,0,0,1.414214,0,-1,16.724675,16.069534,15.430358,14,100,-1,11.068106,7.794416,8.951285,22.096542,-1,0,1.691,"gecode"
