"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars.clauses.ratio","POSNEG.RATIO.CLAUSE.mean","POSNEG.RATIO.CLAUSE.coeff.variation","POSNEG.RATIO.CLAUSE.min","POSNEG.RATIO.CLAUSE.max","POSNEG.RATIO.CLAUSE.entropy","VCG.CLAUSE.mean","VCG.CLAUSE.coeff.variation","VCG.CLAUSE.min","VCG.CLAUSE.max","VCG.CLAUSE.entropy","UNARY","BINARYp","TRINARYp","VCG.VAR.mean","VCG.VAR.coeff.variation","VCG.VAR.min","VCG.VAR.max","VCG.VAR.entropy","POSNEG.RATIO.VAR.mean","POSNEG.RATIO.VAR.stdev","POSNEG.RATIO.VAR.min","POSNEG.RATIO.VAR.max","POSNEG.RATIO.VAR.entropy","HORNY.VAR.mean","HORNY.VAR.coeff.variation","HORNY.VAR.min","HORNY.VAR.max","HORNY.VAR.entropy","horn.clauses.fraction","VG.mean","VG.coeff.variation","VG.min","VG.max","CG.mean","CG.coeff.variation","CG.min","CG.max","CG.entropy","cluster.coeff.mean","cluster.coeff.coeff.variation","cluster.coeff.min","cluster.coeff.max","cluster.coeff.entropy","tud_clauses","tud_vars","tud_clauses_size_1","tud_clauses_size_2","tud_clauses_size_3","tud_clauses_size_4","tud_clauses_size_5","tud_clauses_size_6","tud_clauses_size_7","tud_clauses_size_8","tud_clauses_size_.._9","tud_horn_clauses","tud_clause.variable_degree_min","tud_clause.variable_degree_max","tud_clause.variable_degree_mode","tud_clause.variable_degree_mean","tud_clause.variable_degree_stdev","tud_clause.variable_degree_entropy","tud_clause.variable_degree_valuesRate","tud_clause.variable_degree_Q1","tud_clause.variable_degree_Q2","tud_clause.variable_degree_Q3","tud_variable.clause_degree_zcount","tud_variable.clause_degree_min","tud_variable.clause_degree_max","tud_variable.clause_degree_mode","tud_variable.clause_degree_mean","tud_variable.clause_degree_stdev","tud_variable.clause_degree_entropy","tud_variable.clause_degree_valuesRate","tud_variable.clause_degree_Q1","tud_variable.clause_degree_Q2","tud_variable.clause_degree_Q3","tud_clause.variable_polarity_min","tud_clause.variable_polarity_mode","tud_clause.variable_polarity_mean","tud_clause.variable_polarity_stdev","tud_clause.variable_polarity_entropy","tud_clause.variable_polarity_valuesRate","tud_clause.variable_polarity_Q1","tud_clause.variable_polarity_Q2","tud_clause.variable_polarity_Q3","tud_variable.clause_polarity_min","tud_variable.clause_polarity_max","tud_variable.clause_polarity_mode","tud_variable.clause_polarity_mean","tud_variable.clause_polarity_stdev","tud_variable.clause_polarity_entropy","tud_variable.clause_polarity_valuesRate","tud_variable.clause_polarity_Q1","tud_variable.clause_polarity_Q2","tud_variable.clause_polarity_Q3","tud_Clause.Var_steps","tud_SymmTime0_min","tud_SymmTime0_max","tud_SymmTime0_mode","tud_SymmTime0_mean","tud_SymmTime0_stdev","tud_SymmTime0_entropy","tud_SymmTime0_valuesRate","tud_SymmTime0_Q1","tud_SymmTime0_Q2","tud_SymmTime0_Q3","tud_Symmetry0_steps","tud_SymmTime1_min","tud_SymmTime1_max","tud_SymmTime1_mode","tud_SymmTime1_mean","tud_SymmTime1_stdev","tud_SymmTime1_entropy","tud_SymmTime1_valuesRate","tud_SymmTime1_Q1","tud_SymmTime1_Q2","tud_SymmTime1_Q3","tud_Symmetry1_steps","tud_SymmTime2_min","tud_SymmTime2_max","tud_SymmTime2_mode","tud_SymmTime2_mean","tud_SymmTime2_stdev","tud_SymmTime2_entropy","tud_SymmTime2_valuesRate","tud_SymmTime2_Q1","tud_SymmTime2_Q2","tud_SymmTime2_Q3","tud_Symmetry2_steps","tud_Symmetry_computation_steps","base","tud_base","Class"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s1672286451-of-bench-sat04-331.used-as.sat04-585.cnf.gz",3230,20575,3221,20567,0.002794,0.000389,0.15661,0.467435,0.739402,0,1,1.508116,0.001052,0.339799,0.000621,0.002794,1.06523,0,0.230466,0.691545,0.001052,3.340016,0.000535,0.088491,1.430921,0.161014,0.060407,0,0.411765,1.773268,0.000415,3.104083,4.9e-05,0.032917,1.965074,0.458647,0.000549,1.855907,0.00034,0.022512,-1,0,-1,0,-512,-1,0,-1,0,0,20575,3230,0,4746,9516,0,6312,1,0,0,0,16587,2,6,3,3.383038,1.311572,1.057957,0.000194,3,3,5,0,5,1820,13,21.549845,5207.511141,1.459706,0.013932,13,14,15,0.5,0.666667,0.733853,0.029877,1.501838,0.000243,0.6,0.666667,1,0.5,0.666667,0.571429,0.580509,0.000895,1.789475,0.011455,0.571429,0.571429,0.615385,71451,1,1238,1,65.918367,51499.576531,1.267625,0.163265,1,1,3,72942,1,172,2,6.223507,257.088944,2.028457,0.042389,1,2,4,73882,1,20,1,1.421655,3.895224,0.602837,0.003961,1,1,1,77388,224212,20.224,0.028,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s1705735321-of-bench-sat04-336.used-as.sat04-580.cnf.gz",5980,35229,5584,34172,0.070917,0.030932,0.163409,0.462131,0.739243,0,1,1.49725,0.000612,0.873814,0.000358,0.032951,1.055568,0,0.225916,0.698584,0.000612,1.96342,0.000263,0.027508,2.119616,0.175776,0.110306,0,0.666667,2.120137,0.000239,1.834805,2.9e-05,0.01033,2.318449,0.466347,0.000502,1.991737,0.000176,0.009628,-1,0,-1,0,-512,-1,0,-1,0,0,35139,5980,90,8008,16752,0,10288,0,0,0,1,28775,1,184,3,3.357694,2.213704,1.065403,0.000142,3,3,5,12,1,940,13,19.769772,1599.964751,2.269656,0.029658,13,14,15,0.5,0.666667,0.732435,0.029433,1.491896,0.000171,0.6,0.666667,1,0.5,1,0.571429,0.585885,0.003746,2.236869,0.022788,0.571429,0.571429,0.615385,123369,1,1841,1,24.508197,24499.263307,1.450065,0.081967,1,1,2,124462,1,159,1,2.358974,74.234149,1.057999,0.011045,1,1,2,129044,1,90,1,1.228431,6.424488,0.327878,0.002876,1,1,1,133710,387216,20.248,0.048,"glucose_kiel"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s1765005333-of-bench-sat04-326.used-as.sat04-590.cnf.gz",4736,30465,4709,30392,0.005734,0.002402,0.154942,0.465031,0.739675,0,1,1.505446,0.00072,0.346267,0.000425,0.004035,1.061688,0,0.230324,0.692682,0.00072,3.610175,0.000296,0.108121,1.936668,0.154484,0.071067,0,0.666667,2.039457,0.00028,3.354638,3.3e-05,0.039912,2.314502,0.458344,0.000394,2.248081,0.000197,0.036621,-1,0,-1,0,-512,-1,0,-1,0,0,30465,4736,0,7024,14112,0,9328,0,0,0,1,24652,2,16,3,3.382242,1.314791,1.057489,0.000131,3,3,5,0,5,3286,13,21.756757,6200.408402,1.960293,0.028927,13,14,15,0.5,0.666667,0.732624,0.029601,1.502909,0.000197,0.6,0.666667,1,0.5,0.666667,0.571429,0.576653,0.001088,2.197967,0.027449,0.538462,0.571429,0.615385,105639,1,1675,1,28.190476,28635.304819,1.816993,0.125,1,2,3,108120,1,193,1,2.415094,75.552099,1.113323,0.011729,1,1,2,111706,1,21,1,1.190847,1.348628,0.359178,0.002514,1,1,1,115738,335564,20.352,0.04,"beans_and_eggs"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s177435489-of-bench-sat04-335.used-as.sat04-581.cnf.gz",11680,74581,11527,74136,0.013273,0.006002,0.155485,0.460323,0.744201,0,1,1.50808,0.000294,0.423458,0.000174,0.007547,1.058593,0,0.22974,0.69359,0.000294,5.07767,0.000121,0.046374,1.864864,0.15978,0.077296,0,0.666667,1.998991,0.000116,4.868741,1.3e-05,0.019707,2.246285,0.462083,0.000165,2.760339,8.1e-05,0.014635,-1,0,-1,0,-512,-1,0,-1,0,0,74575,11680,6,17176,34688,0,22704,0,0,0,1,60435,1,84,3,3.379497,1.3924,1.057175,6.7e-05,3,3,5,0,1,3438,13,21.577568,12115.226622,1.911235,0.012757,13,14,15,0.5,0.666667,0.730307,0.029376,1.505846,8e-05,0.6,0.666667,0.8,0.5,1,0.571429,0.578285,0.001152,2.119371,0.011986,0.548387,0.571429,0.615385,258801,1,4170,1,53.333333,136960.278287,2.227233,0.127854,1,2,6,264152,1,262,1,3.968739,166.171694,1.671525,0.01631,1,1,3,269600,1,37,1,1.260794,2.535239,0.431061,0.002267,1,1,1,282242,815994,20.924,0.096,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s1852960813-of-bench-sat04-330.used-as.sat04-586.cnf.gz",28902,179895,27925,176976,0.034987,0.016494,0.15779,0.460219,0.742235,0,1,1.50288,0.000122,1.023864,7.2e-05,0.017654,1.055979,0,0.228212,0.695642,0.000122,5.008029,5.1e-05,0.04057,1.896636,0.170917,0.090658,0,0.666667,2.004938,4.8e-05,4.687459,6e-06,0.015347,2.204251,0.462633,0.000114,3.689655,3.4e-05,0.010357,-1,0,-1,0,-512,-1,0,-1,0,0,179895,28902,0,41362,84684,0,53848,0,0,0,1,146269,2,490,3,3.371444,2.607662,1.053789,2.2e-05,3,3,5,0,5,7180,13,20.984915,11278.423495,1.979337,0.002664,13,14,15,0.5,0.666667,0.730459,0.029268,1.499833,3.3e-05,0.6,0.666667,0.8,0.5,0.666667,0.571429,0.580668,0.001027,2.021123,0.002214,0.571429,0.571429,0.615385,626427,1,9964,1,344.071429,2002428.091222,2.869543,0.392857,1,16,62,635584,1,599,1,19.850275,3757.189938,2.642695,0.052198,1,2,9,638328,1,244,1,4.171767,166.710495,1.13374,0.005629,1,1,1,649272,1923184,23.468,0.252,"scavel_sat"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s1898485654-of-bench-sat04-329.used-as.sat04-587.cnf.gz",9426,59991,9363,59810,0.006729,0.003026,0.156546,0.460335,0.745688,0,1,1.508343,0.000362,0.354833,0.000214,0.003738,1.059702,0,0.230296,0.692827,0.000362,4.42886,0.00015,0.062598,2.142753,0.151967,0.071942,0,0.666667,2.215008,0.00014,4.08554,1.7e-05,0.022622,2.282031,0.460609,0.000198,2.830017,1e-04,0.023591,-1,0,-1,0,-512,-1,0,-1,0,0,59991,9426,0,13834,27796,0,18360,0,0,0,1,48348,2,32,3,3.381974,1.322922,1.057301,6.7e-05,3,3,5,0,5,3744,13,21.524295,9129.89315,2.167891,0.011776,13,14,17,0.5,0.666667,0.730265,0.029474,1.50649,1e-04,0.6,0.666667,0.8,0.5,0.666667,0.571429,0.575224,0.001099,2.331481,0.011564,0.541667,0.571429,0.6,208287,1,3000,1,70.87218,116648.975963,2.431953,0.218045,1,3,12,212588,1,131,1,5.199117,93.776556,1.921547,0.024821,1,2,4,215948,1,64,1,2.600993,18.521953,1.106505,0.004691,1,1,2,219570,648106,20.824,0.076,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s2123257475-of-bench-sat04-327.used-as.sat04-589.cnf.gz",5248,33199,5203,33068,0.008649,0.003962,0.157342,0.45709,0.750521,0,1,1.505419,0.000652,0.391819,0.000384,0.009033,1.058469,0,0.229588,0.693722,0.000652,1.504401,0.000272,0.024253,2.386326,0.150958,0.082974,0,0.666667,2.311282,0.000255,1.410199,3e-05,0.008649,2.498445,0.46483,0.000372,1.061366,0.000181,0.007832,-1,0,-1,0,-512,-1,0,-1,0,0,33199,5248,0,7634,15444,0,10120,0,0,0,1,26754,2,44,3,3.380945,1.354816,1.056465,0.00012,3,3,5,0,5,802,13,21.387957,1046.950661,2.423927,0.022675,13,14,17,0.5,0.666667,0.728826,0.029456,1.503036,0.000181,0.6,0.666667,0.8,0.5,0.666667,0.571429,0.573612,0.001207,2.459178,0.018674,0.538462,0.571429,0.6,115377,1,1576,1,34.754967,28411.519558,2.332768,0.192053,1,2,5,117802,1,104,1,2.398537,18.722668,1.434018,0.011883,1,1,2,121876,1,9,1,1.170384,0.532194,0.390452,0.001561,1,1,1,126468,366146,20.172,0.044,"beans_and_eggs"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s356209203-of-bench-sat04-338.used-as.sat04-616.cnf.gz",8760,55571,8607,55174,0.017776,0.007195,0.155997,0.461841,0.739633,0,1,1.508539,0.000394,0.390964,0.000232,0.006855,1.059328,0,0.229855,0.693406,0.000394,4.271482,0.000163,0.035886,1.469847,0.166366,0.070886,0,0.666667,1.774237,0.000156,3.948067,1.8e-05,0.014391,1.948872,0.467158,0.000213,2.510828,0.000109,0.010095,-1,0,-1,0,-512,-1,0,-1,0,0,55529,8760,42,12786,25796,0,16904,0,0,0,1,45229,1,56,3,3.378019,1.358666,1.062004,9e-05,3,3,5,4,1,1980,13,21.422796,8482.813114,1.540986,0.010735,13,14,15,0.5,0.666667,0.731083,0.029219,1.506165,0.000108,0.6,0.666667,0.8,0.5,1,0.571429,0.583553,0.001724,1.809126,0.009593,0.571429,0.571429,0.615385,192895,1,3321,1,88.484848,189282.333952,0.8842,0.111111,1,1,1,196544,1,395,1,6.004112,537.389558,1.992285,0.026731,1,2,4,199264,1,49,1,1.792511,11.596727,0.879602,0.005525,1,1,1,206120,601928,20.396,0.068,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s388109912-of-bench-sat04-337.used-as.sat04-579.cnf.gz",3504,22229,3487,22205,0.004875,0.001081,0.157037,0.462416,0.746536,0,1,1.513151,0.000973,0.354865,0.000574,0.006596,1.066505,0,0.229858,0.691601,0.000973,2.509457,0.00045,0.039811,1.931181,0.158676,0.070683,0,0.666667,2.055901,0.000377,2.397501,4.5e-05,0.016077,2.228513,0.455753,0.000539,1.542264,0.00027,0.012385,-1,0,-1,0,-512,-1,0,-1,0,0,22229,3504,0,5116,10312,0,6800,0,0,0,1,17878,2,20,3,3.382428,1.320586,1.0572,0.00018,3,3,5,0,5,884,13,21.457763,2928.4995,1.966287,0.027968,13,14,15,0.5,0.666667,0.731385,0.029793,1.505515,0.000225,0.6,0.666667,1,0.5,0.666667,0.571429,0.578573,0.001031,2.139677,0.021404,0.565217,0.571429,0.615385,77235,1,1249,1,32.444444,24586.548287,1.954608,0.194444,1,1,6,78916,1,87,1,2.0882,17.262341,1.158578,0.014899,1,1,2,82056,1,6,1,1.098433,0.177828,0.308104,0.001881,1,1,1,85080,246052,20.112,0.032,"beans_and_eggs"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s56834739-of-bench-sat04-333.used-as.sat04-583.cnf.gz",12998,77941,12378,76090,0.050089,0.024326,0.162676,0.460433,0.741701,0,1,1.497909,0.000276,1.326798,0.000162,0.034901,1.052179,0,0.225601,0.699198,0.000276,1.770584,0.000118,0.009541,2.412396,0.17168,0.115553,0,0.666667,2.278155,0.000107,1.693694,1.3e-05,0.003785,2.454898,0.463872,0.000346,2.988562,7.9e-05,0.005691,-1,0,-1,0,-512,-1,0,-1,0,0,77941,12998,0,17756,37304,0,22880,0,0,0,1,63602,2,448,3,3.365007,3.809558,1.049611,5.1e-05,3,3,5,0,5,726,13,20.177874,1336.160403,2.509819,0.017849,13,14,15,0.5,0.666667,0.730858,0.029296,1.49339,7.7e-05,0.6,0.666667,1,0.5,0.666667,0.571429,0.577275,0.001188,2.388146,0.017464,0.555556,0.571429,0.615385,272853,1,3814,1,36.82153,73203.516353,2.113085,0.113314,1,2,4,275984,1,298,1,2.694444,62.033508,1.429582,0.009743,1,1,2,284926,1,96,1,1.458319,6.687698,0.698282,0.00202,1,1,1,293104,854014,20.772,0.1,"cominisatps"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check-shuffling-2/shuffling-2-s73165169-of-bench-sat04-334.used-as.sat04-582.cnf.gz",14524,91139,14197,90174,0.023033,0.010702,0.15744,0.461755,0.741455,0,1,1.504117,0.000239,0.560422,0.000141,0.011622,1.058849,0,0.22909,0.694324,0.000239,4.458473,0.000111,0.05842,1.780628,0.165924,0.081483,0,0.666667,1.953441,9.5e-05,4.211639,1.1e-05,0.021492,2.180768,0.464369,0.00015,2.815583,6.7e-05,0.018952,-1,0,-1,0,-512,-1,0,-1,0,0,91139,14524,0,20982,42612,0,27544,0,0,0,1,74108,2,162,3,3.375964,1.575156,1.055345,4.4e-05,3,3,5,0,5,5268,13,21.184384,9051.150328,1.846277,0.011705,13,14,15,0.5,0.666667,0.731065,0.029361,1.501261,6.6e-05,0.6,0.666667,0.8,0.5,0.666667,0.571429,0.579928,0.000989,2.006927,0.01081,0.571429,0.571429,0.615385,317025,1,5171,1,72.258706,229713.862736,1.608849,0.124378,1,1,3,322616,1,453,1,9.530184,794.133691,1.97512,0.03084,1,1,4,325262,1,81,1,5.700157,105.182144,1.744726,0.012951,1,1,4,327310,975188,20.988,0.116,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/alu4mul.miter.used-as.sat04-326.cnf.gz",4736,30465,4709,30392,0.005734,0.002402,0.154942,0.499228,0.731163,0,1,1.271503,0.00072,0.346267,0.000425,0.004035,1.061688,0,0.230324,0.692682,0.00072,3.610173,0.000329,0.108121,1.939249,0.154575,0.071177,0,0.666667,2.042887,0.00018,3.328557,3.3e-05,0.026718,1.534598,0.256581,0.000394,2.248252,0.000197,0.036621,-1,0,-1,0,-512,-1,0,-1,0,0,30465,4736,0,7024,14112,0,9328,0,0,0,1,23469,2,16,3,3.382242,1.314791,1.057489,0.000131,3,3,5,0,5,3286,13,21.756757,6200.408402,1.960293,0.028927,13,14,15,0.5,0.666667,0.749623,0.033312,1.269287,0.000131,0.6,0.666667,1,0.5,0.666667,0.571429,0.576653,0.001088,2.197967,0.027449,0.538462,0.571429,0.615385,105639,1,1675,1,28.190476,28635.304819,1.816993,0.125,1,2,3,108120,1,193,1,2.415094,75.552099,1.113323,0.011729,1,1,2,111706,1,21,1,1.190847,1.348628,0.359178,0.002514,1,1,1,115738,335564,20.156,0.036,"beans_and_eggs"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/c3540mul.miter.used-as.sat04-327.cnf.gz",5248,33199,5201,33066,0.009037,0.004022,0.157291,0.516125,0.720926,0,1,1.270771,0.000653,0.391898,0.000385,0.009037,1.060465,0,0.229541,0.693583,0.000653,1.504575,0.000302,0.024255,2.384539,0.150953,0.083014,0,0.666667,2.311508,0.000177,1.626181,3e-05,0.007258,1.891876,0.281679,0.000372,1.061526,0.000181,0.007833,-1,0,-1,0,-512,-1,0,-1,0,0,33199,5248,0,7634,15444,0,10120,0,0,0,1,25609,2,44,3,3.380945,1.354816,1.056465,0.00012,3,3,5,0,5,802,13,21.387957,1046.950661,2.423927,0.022675,13,14,17,0.5,1,0.758015,0.034608,1.268829,0.00012,0.6,0.666667,1,0.5,0.666667,0.571429,0.573612,0.001207,2.459178,0.018674,0.538462,0.571429,0.6,115377,1,1576,1,34.754967,28411.519558,2.332768,0.192053,1,2,5,117802,1,104,1,2.398537,18.722668,1.434018,0.011883,1,1,2,121876,1,9,1,1.171429,0.533231,0.393026,0.001563,1,1,1,126460,366138,20.176,0.036,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/c6288mul.miter.used-as.sat04-328.cnf.gz",9540,61421,9533,61414,0.000734,0.000114,0.155225,0.510458,0.724478,0,1,1.271586,0.000356,0.399511,0.00021,0.007028,1.059125,0,0.229785,0.69323,0.000356,0.905244,0.000163,0.005211,2.500495,0.114874,0.083087,0,0.666667,2.615662,9.4e-05,1.022725,1.6e-05,0.001563,1.888018,0.273276,0.000188,0.751407,9.8e-05,0.001579,0.00093,1.509388,0.00013,0.00692,3.79948,0.344332,0.226616,0.096099,0.558201,3.272491,61421,9540,0,14116,28488,0,18816,0,0,0,1,47309,2,64,3,3.383859,1.368459,1.056876,6.5e-05,3,3,5,0,5,320,13,21.786164,392.415114,2.508774,0.002306,14,20,27,0.5,1,0.755223,0.034189,1.269239,6.5e-05,0.6,0.666667,1,0.5,0.636364,0.5,0.556021,0.00126,2.68209,0.002096,0.533333,0.551724,0.588235,212919,2,1392,464,366.923077,134515.913846,2.628675,0.615385,48,240,464,217440,1,420,1,55.789474,7853.4613,2.151825,0.111111,1,14,29,217730,1,196,1,27.335244,3203.844185,1.524962,0.025788,1,12,14,218086,653256,18.324,0.06,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/dalumul.miter.used-as.sat04-329.cnf.gz",9426,59991,9363,59810,0.006729,0.003026,0.156546,0.496369,0.732685,0,1,1.270056,0.000362,0.354833,0.000214,0.003738,1.059702,0,0.230296,0.692827,0.000362,4.428859,0.000167,0.062598,2.143427,0.152013,0.071998,0,0.666667,2.216766,8.9e-05,4.139736,1.7e-05,0.016051,1.546663,0.252232,0.000198,2.830123,1e-04,0.023591,-1,0,-1,0,-512,-1,0,-1,0,0,59991,9426,0,13834,27796,0,18360,0,0,0,1,46221,2,32,3,3.381974,1.322922,1.057301,6.7e-05,3,3,5,0,5,3744,13,21.524295,9129.89315,2.167891,0.011776,13,14,17,0.5,0.666667,0.748184,0.033069,1.268911,6.7e-05,0.6,0.666667,1,0.5,0.666667,0.571429,0.575224,0.001099,2.331481,0.011564,0.541667,0.571429,0.6,208287,1,3000,1,70.87218,116648.975963,2.431953,0.218045,1,3,12,212588,1,131,1,5.199117,93.776556,1.921547,0.024821,1,2,4,215948,1,64,1,2.600993,18.521953,1.106505,0.004691,1,1,2,219570,648106,20.568,0.06,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/desmul.miter.used-as.sat04-330.cnf.gz",28902,179895,27927,176978,0.034912,0.016482,0.157799,0.50249,0.728117,0,1,1.267945,0.000122,1.02388,7.2e-05,0.017653,1.055593,0,0.22822,0.695668,0.000122,5.008314,5.7e-05,0.04057,1.89598,0.170933,0.090657,0,0.666667,2.004199,3.1e-05,4.842092,6e-06,0.009086,1.457175,0.261332,0.000114,3.689697,3.4e-05,0.010357,-1,0,-1,0,-512,-1,0,-1,0,0,179895,28902,0,41362,84684,0,53848,0,0,0,1,139509,2,490,3,3.371444,2.607662,1.053789,2.2e-05,3,3,5,0,5,7180,13,20.984915,11278.423495,1.979337,0.002664,13,14,15,0.5,0.666667,0.751219,0.033484,1.268032,2.2e-05,0.6,0.666667,1,0.5,0.666667,0.571429,0.580668,0.001027,2.021123,0.002214,0.571429,0.571429,0.615385,626427,1,9964,1,344.071429,2002428.091222,2.869543,0.392857,1,16,62,635584,1,599,1,19.850275,3757.189938,2.642695,0.052198,1,2,9,638328,1,244,1,4.171767,166.710495,1.13374,0.005629,1,1,1,649272,1923184,22.08,0.164,"scavel_sat"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/frg1mul.miter.used-as.sat04-331.cnf.gz",3230,20575,3221,20567,0.002794,0.000389,0.15661,0.492673,0.73497,0,1,1.275921,0.001052,0.339799,0.000621,0.002794,1.06523,0,0.230466,0.691545,0.001052,3.340034,0.000535,0.088491,1.439624,0.16098,0.060318,0,0.411765,1.778979,0.000254,3.166756,4.9e-05,0.022171,1.085385,0.247338,0.000548,1.85635,0.00034,0.022512,-1,0,-1,0,-512,-1,0,-1,0,0,20575,3230,0,4746,9516,0,6312,1,0,0,0,15841,2,6,3,3.383038,1.311572,1.057957,0.000194,3,3,5,0,5,1820,13,21.549845,5207.511141,1.459706,0.013932,13,14,15,0.5,0.666667,0.746475,0.032786,1.26849,0.000194,0.6,0.666667,1,0.5,0.666667,0.571429,0.580509,0.000895,1.789475,0.011455,0.571429,0.571429,0.615385,71451,1,1238,1,65.918367,51499.576531,1.267625,0.163265,1,1,3,72942,1,172,2,6.223507,257.088944,2.028457,0.042389,1,2,4,73882,1,20,1,1.421655,3.895224,0.602837,0.003961,1,1,1,77388,224212,20.108,0.024,"splatz"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/frg2mul.miter.used-as.sat04-332.cnf.gz",10316,62943,9861,61606,0.046141,0.021702,0.160066,0.496724,0.730465,0,1,1.266553,0.000346,0.928946,0.000203,0.026671,1.05528,0,0.226893,0.697367,0.000346,3.489862,0.000162,0.04136,2.052485,0.175107,0.102962,0,0.666667,2.093427,8.5e-05,3.333587,1.6e-05,0.009415,1.555673,0.252621,3e-04,2.607638,9.7e-05,0.014333,-1,0,-1,0,-512,-1,0,-1,0,0,62919,10316,24,14394,29868,0,18632,0,0,0,1,48945,1,270,3,3.366964,2.413207,1.054684,7.9e-05,3,3,5,2,1,2548,13,20.539655,5312.456538,2.164068,0.016095,13,14,15,0.5,0.666667,0.748477,0.032948,1.265729,6.4e-05,0.6,0.666667,1,0.5,1,0.571429,0.581629,0.001508,2.152045,0.013477,0.571429,0.571429,0.615385,219737,1,3408,1,50.817734,100291.654733,1.907536,0.137931,1,1,4,222576,1,210,1,4.802607,193.336891,1.715346,0.023277,1,1,3,226466,1,99,1,2.755342,34.784369,1.145315,0.005342,1,1,2,229658,678700,20.616,0.06,"maplecomsps_lrb"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/i10mul.miter.used-as.sat04-333.cnf.gz",12998,77941,12369,76060,0.050853,0.02473,0.162622,0.499771,0.72804,0,1,1.265441,0.000277,1.318374,0.000162,0.034683,1.052241,0,0.225611,0.69908,0.000277,1.770521,0.000131,0.009545,2.409964,0.171632,0.11533,0,0.666667,2.276325,6.8e-05,1.782039,1.3e-05,0.002656,1.792543,0.257073,0.000344,2.982227,7.9e-05,0.005811,-1,0,-1,0,-512,-1,0,-1,0,0,77941,12998,0,17756,37304,0,22880,0,0,0,1,60781,2,448,3,3.365007,3.809558,1.049611,5.1e-05,3,3,5,0,5,726,13,20.177874,1336.160403,2.509819,0.017849,13,14,15,0.5,0.666667,0.749866,0.033117,1.264915,5.1e-05,0.6,0.666667,1,0.5,0.666667,0.571429,0.577275,0.001188,2.388146,0.017464,0.555556,0.571429,0.615385,272853,1,3814,1,36.82153,73203.516353,2.113085,0.113314,1,2,4,275984,1,298,1,2.694444,62.033508,1.429582,0.009743,1,1,2,284926,1,96,1,1.458319,6.687698,0.698282,0.00202,1,1,1,293104,854014,20.68,0.08,"maplecomsps_lrb"
"industrial/SAT-Comp-2004-CNF/goldberg03/hard_eq_check/i8mul.miter.used-as.sat04-334.cnf.gz",14524,91139,14201,90178,0.022745,0.010657,0.157477,0.501761,0.729064,0,1,1.26916,0.000239,0.56041,0.000141,0.011619,1.0575,0,0.229125,0.694427,0.000239,4.459475,0.000111,0.058418,1.780063,0.165957,0.081455,0,0.666667,1.951077,6e-05,4.349033,1.1e-05,0.01313,1.42176,0.260263,0.00015,2.815567,6.7e-05,0.018951,-1,0,-1,0,-512,-1,0,-1,0,0,91139,14524,0,20982,42612,0,27544,0,0,0,1,70481,2,162,3,3.375964,1.575156,1.055345,4.4e-05,3,3,5,0,5,5268,13,21.184384,9051.150328,1.846277,0.011705,13,14,15,0.5,0.666667,0.750862,0.033465,1.268668,4.4e-05,0.6,0.666667,1,0.5,0.666667,0.571429,0.579928,0.000989,2.006927,0.01081,0.571429,0.571429,0.615385,317025,1,5171,1,72.258706,229713.862736,1.608849,0.124378,1,1,3,322616,1,453,1,9.530184,794.133691,1.97512,0.03084,1,1,4,325262,1,81,1,5.700157,105.182144,1.744726,0.012951,1,1,4,327310,975188,20.668,0.088,"splatz"
