"id","c_avg_deg_cons","c_avg_dom_cons","c_avg_domdeg_cons","c_cv_deg_cons","c_cv_dom_cons","c_cv_domdeg_cons","c_domain","c_ent_deg_cons","c_ent_dom_cons","c_ent_domdeg_cons","c_logprod_deg_cons","c_logprod_dom_cons","c_max_deg_cons","c_max_dom_cons","c_max_domdeg_cons","c_min_deg_cons","c_min_dom_cons","c_min_domdeg_cons","c_num_cons","c_ratio_cons","c_sum_ari_cons","c_sum_dom_cons","c_sum_domdeg_cons","d_array_cons","d_bool_cons","d_bool_vars","d_int_cons","d_int_vars","d_ratio_array_cons","d_ratio_bool_cons","d_ratio_bool_vars","d_ratio_int_cons","d_ratio_int_vars","d_ratio_set_cons","d_ratio_set_vars","d_set_cons","d_set_vars","gc_all_diff","gc_bool_lin","gc_count","gc_cumulative","gc_disjoint","gc_global_cons","gc_inverse","gc_ratio_globs","gc_regular","gc_table","o_de","o_de_di","o_deg","o_deg_avg","o_deg_cons","o_deg_std","o_di","o_di_de","o_dom","o_dom_avg","o_dom_deg","v_avg_deg_vars","v_avg_dom_vars","v_avg_domdeg_vars","v_cv_deg_vars","v_cv_dom_vars","v_cv_domdeg_vars","v_def_vars","v_ent_deg_vars","v_ent_dom_vars","v_ent_domdeg_vars","v_intro_vars","v_logprod_deg_vars","v_logprod_dom_vars","v_max_deg_vars","v_max_dom_vars","v_max_domdeg_vars","v_min_deg_vars","v_min_dom_vars","v_min_domdeg_vars","v_num_aliases","v_num_consts","v_num_vars","v_ratio_bounded","v_ratio_vars","v_sum_deg_vars","v_sum_dom_vars","v_sum_domdeg_vars","gr_avg_clust_cg","gr_avg_deg_cg","gr_avg_deg_vg","gr_avg_diam_vg","gr_cv_clust_cg","gr_cv_deg_cg","gr_cv_deg_vg","gr_cv_diam_vg","gr_ent_clust_cg","gr_ent_deg_cg","gr_ent_deg_vg","gr_ent_diam_vg","gr_max_clust_cg","gr_max_deg_cg","gr_max_deg_vg","gr_max_diam_vg","gr_min_clust_cg","gr_min_deg_cg","gr_min_deg_vg","gr_min_diam_vg","dy_props","dy_nodes","dy_fails","dy_depth","dy_peak","dy_ratio_props","dy_ratio_nodes","dy_fzn_time","dy_static_time","dy_tot_time","g12fd","g12fd_success","Class"
"normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA",2.666667,12.238095,4.190476,0.176777,0.591647,0.538468,0,0.918296,5.240867,0.918296,416.9925,923.478988,3,17.775919,5.925306,2,2,1,300,1.333333,1000,3671.428355,1257.142785,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,34.093333,2.908611,1.237437,2.674231,1.865021,200,0.503258,0.992576,0.781536,200,300,404.464272,16,338,21.125,2,2,1,0,0,225,0,0.75,800,7671,654.4375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,17598563,243421,121707,206,234,58661.9,0.499986,0.03,0.02,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA",2.666667,12.082609,4.138647,0.176777,0.590182,0.536378,0,0.918296,5.320867,0.918296,416.9925,919.572786,3,17.49459,5.83153,2,2,1,300,1.333333,1000,3624.782624,1241.594208,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,31.604444,2.753056,1.237437,2.662905,1.811245,200,0.503258,1.010353,0.795959,200,300,401.548914,16,313,19.5625,2,2,1,0,0,225,0,0.75,800,7111,619.4375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,16680833,301495,150742,333,369,55602.8,0.499982,0.03,0.02,2.09,1800,FALSE,"minisatid"
"normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA",2.666667,12.050819,4.128051,0.176777,0.58992,0.535988,0,0.918296,5.307533,0.918296,416.9925,918.762319,3,17.537613,5.845871,2,2,1,300,1.333333,1000,3615.245768,1238.415256,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,31.164444,2.725556,1.237437,2.665662,1.804833,200,0.503258,1.010353,0.790425,200,300,400.952861,16,315,19.6875,2,2,1,0,0,225,0,0.75,800,7012,613.25,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,15073658,287613,143802,246,268,50245.5,0.499984,0.02,0.02,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA",2.666667,12.176164,4.169832,0.176777,0.59106,0.537633,0,0.918296,5.2942,0.918296,416.9925,921.930492,3,17.767292,5.922431,2,2,1,300,1.333333,1000,3652.849236,1250.949745,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,33.071111,2.844722,1.237437,2.669243,1.84323,200,0.503258,1.001465,0.790683,200,300,403.303077,16,337,21.0625,2,2,1,0,0,225,0,0.75,800,7441,640.0625,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,21827756,209507,104749,122,296,72759.2,0.499979,0.03,0.02,2.09,1800,FALSE,"izplus"
"normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA",2.666667,12.094465,4.1426,0.176777,0.590277,0.536521,0,0.918296,5.280867,0.918296,416.9925,919.874755,3,17.537613,5.845871,2,2,1,300,1.333333,1000,3628.339565,1242.779855,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,31.773333,2.763611,1.237437,2.662644,1.814262,200,0.503258,1.001465,0.765378,200,300,401.771223,16,322,20.125,2,2,1,0,0,225,0,0.75,800,7149,621.8125,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,19513373,258389,129190,148,265,65044.6,0.499983,0.03,0.02,2.08,1800,FALSE,"izplus"
"normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA",2.666667,12.193371,4.175568,0.176777,0.591216,0.537859,0,0.918296,5.267533,0.918296,416.9925,922.362476,3,17.814507,5.938169,2,2,1,300,1.333333,1000,3658.011335,1252.670445,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,33.346667,2.861944,1.237437,2.670281,1.848942,200,0.503258,0.992576,0.761291,200,300,403.625708,16,341,21.3125,2,2,1,0,0,225,0,0.75,800,7503,643.9375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,20754124,221205,110597,253,301,69180.4,0.499975,0.03,0.01,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA",2.666667,12.112425,4.148586,0.176777,0.590484,0.536802,0,0.918296,5.320867,0.918296,416.9925,920.323609,3,17.684146,5.894715,2,2,1,300,1.333333,1000,3633.727414,1244.575805,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,32.097778,2.783889,1.237437,2.668762,1.825018,200,0.503258,1.010353,0.78806,200,300,402.107963,16,325,20.3125,2,2,1,0,0,225,0,0.75,800,7222,626.375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,15341982,283612,141801,313,270,51139.9,0.499982,0.02,0.02,2.06,1800,FALSE,"minisatid"
"normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA",2.666667,12.052736,4.12869,0.176777,0.589903,0.535978,0,0.918296,5.280867,0.918296,416.9925,918.815299,3,17.561527,5.853842,2,2,1,300,1.333333,1000,3615.820862,1238.606954,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,31.168889,2.725833,1.237437,2.663285,1.803127,200,0.503258,1.001465,0.793594,200,300,400.988804,16,317,19.8125,2,2,1,0,0,225,0,0.75,800,7013,613.3125,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,16358704,287895,143943,168,232,54529,0.499984,0.02,0.01,2.08,1800,FALSE,"izplus"
"normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA",2.666667,12.042662,4.125332,0.176777,0.589797,0.535829,0,0.918296,5.267533,0.918296,416.9925,918.560997,3,17.485075,5.828358,2,2,1,300,1.333333,1000,3612.79868,1237.59956,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,30.995556,2.715,1.237437,2.659897,1.797183,200,0.503258,1.001465,0.79887,200,300,400.799918,16,312,19.5,2,2,1,0,0,225,0,0.75,800,6974,610.875,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,22511760,197386,98688,230,300,75039.2,0.499975,0.03,0.02,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA",2.666667,12.354435,4.229256,0.176777,0.592722,0.540002,0,0.918296,5.240867,0.918296,416.9925,926.367137,3,17.926945,5.975648,2,2,1,300,1.333333,1000,3706.330567,1268.776856,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,36.093333,3.033611,1.237437,2.682128,1.904189,200,0.503258,0.992576,0.785335,200,300,406.64566,16,356,22.25,2,2,1,0,0,225,0,0.75,800,8121,682.5625,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,25465542,162737,81364,98,327,84885.1,0.499972,0.03,0.01,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-105-9.xml.mzn_AND_NODATA",2.666667,12.19493,4.176088,0.176777,0.591244,0.537893,0,0.918296,5.3342,0.918296,416.9925,922.399807,3,17.642715,5.880905,2,2,1,300,1.333333,1000,3658.479014,1252.826338,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,33.382222,2.864167,1.237437,2.671001,1.850124,200,0.503258,1.010353,0.795959,200,300,403.654938,16,329,20.5625,2,2,1,0,0,225,0,0.75,800,7511,644.4375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,24321505,151292,75641,112,263,81071.7,0.499967,0.04,0.02,2.09,1800,FALSE,"izplus"
"normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA",2.666667,11.815991,4.049775,0.176777,0.587642,0.532734,0,0.918296,5.307533,1.341169,416.9925,912.741282,3,17.242281,5.747427,2,2,1,300,1.333333,1000,3544.797172,1214.932391,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,27.831111,2.517222,1.237437,2.648854,1.722201,200,0.503258,1.010353,0.789134,200,300,396.549823,16,285,17.8125,2,2,1,0,0,225,0,0.75,800,6262,566.375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,17296904,261539,130765,224,332,57656.3,0.499983,0.04,0.02,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-95-2.xml.mzn_AND_NODATA",2.666667,11.942132,4.091822,0.176777,0.588816,0.534434,0,0.918296,5.280867,0.918296,416.9925,915.998823,3,17.476667,5.825556,2,2,1,300,1.333333,1000,3582.63948,1227.546493,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,29.515556,2.6225,1.237437,2.651777,1.761088,200,0.503258,1.001465,0.790683,200,300,398.914967,16,305,19.0625,2,2,1,0,0,225,0,0.75,800,6641,590.0625,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,19763532,205853,102924,165,168,65878.4,0.499988,0.03,0.02,2.09,1800,FALSE,"minisatid"
"normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA",2.666667,11.96162,4.098318,0.176777,0.588999,0.534697,0,0.918296,5.267533,0.918296,416.9925,916.498432,3,17.528851,5.84295,2,2,1,300,1.333333,1000,3588.486132,1229.495377,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,29.791111,2.639722,1.237437,2.653044,1.767772,200,0.503258,0.992576,0.761291,200,300,399.280383,16,309,19.3125,2,2,1,0,0,225,0,0.75,800,6703,593.9375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,19097783,229054,114522,390,338,63659.3,0.499978,0.02,0.02,2.07,1800,FALSE,"minisatid"
"normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA",2.666667,11.869546,4.067626,0.176777,0.588141,0.533457,0,0.918296,5.320867,1.186415,416.9925,914.129121,3,17.384581,5.79486,2,2,1,300,1.333333,1000,3560.86373,1220.28791,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,28.542222,2.561667,1.237437,2.651351,1.739904,200,0.503258,1.010353,0.78806,200,300,397.553983,16,293,18.3125,2,2,1,0,0,225,0,0.75,800,6422,576.375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,19016800,223341,111668,238,298,63389.3,0.499989,0.03,0.02,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA",2.666667,11.818405,4.050579,0.176777,0.58762,0.53272,0,0.918296,5.267533,1.307788,416.9925,912.809595,3,17.268834,5.756278,2,2,1,300,1.333333,1000,3545.52137,1215.17379,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,27.835556,2.5175,1.237437,2.645854,1.720098,200,0.503258,1.001465,0.789795,200,300,396.595086,16,287,17.9375,2,2,1,0,0,225,0,0.75,800,6263,566.4375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,19255893,237675,118833,326,304,64186.3,0.499981,0.02,0.01,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA",2.666667,11.807179,4.046837,0.176777,0.587496,0.532548,0,0.918296,5.280867,1.324856,416.9925,912.52036,3,17.183945,5.727982,2,2,1,300,1.333333,1000,3542.153681,1214.051227,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,27.662222,2.506667,1.237437,2.641611,1.713041,200,0.503258,1.001465,0.799758,200,300,396.384605,16,282,17.625,2,2,1,0,0,225,0,0.75,800,6224,564,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,17920769,240696,120343,237,300,59735.9,0.499979,0.02,0.02,2.07,1800,FALSE,"minisatid"
"normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA",2.666667,12.114203,4.149179,0.176777,0.590481,0.536805,0,0.918296,5.240867,0.918296,416.9925,920.371025,3,17.616549,5.872183,2,2,1,300,1.333333,1000,3634.260756,1244.753585,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,32.093333,2.783611,1.237437,2.665446,1.822417,200,0.503258,0.992576,0.78297,200,300,402.141297,16,320,20,2,2,1,0,0,225,0,0.75,800,7221,626.3125,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,17226004,288679,144337,139,199,57420,0.499991,0.02,0.02,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA",2.666667,11.963252,4.098862,0.176777,0.589033,0.534739,0,0.918296,5.320867,0.972158,416.9925,916.537735,3,17.33844,5.77948,2,2,1,300,1.333333,1000,3588.975548,1229.658516,100,0,200,200,25,0.333333,0,0.888889,0.666667,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,25,0,0,0,3.555556,29.826667,2.641944,1.237437,2.653946,1.76918,200,0.503258,1.010353,0.795959,200,300,399.310972,16,297,18.5625,2,2,1,0,0,225,0,0.75,800,6711,594.4375,0.675098,20.666667,5.333333,2.888889,0.340298,0.638677,1.237437,0.108786,0,0.918296,0.503258,0.503258,1,30,24,3,0,2,3,2,22072392,195775,97885,193,234,73574.6,0.499987,0.02,0.02,2.08,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA",2.666667,12.772838,4.368724,0.176777,0.596458,0.545325,0,0.918296,6.267942,0.918296,1225.95795,2753.361306,3,18.49287,6.16429,2,2,1,882,1.384615,2940,11265.642813,3853.214271,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,31.354788,2.152603,1.587713,3.252612,1.860939,588,0.391244,0.799981,0.565916,588,812.663163,1008.401784,24,434,18.083333,2,2,1,0,0,637,0,0.722222,2352,19973,1371.208333,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,9409251,139058,69519,116,712,10668.1,0.499928,0.08,0.11,2.23,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-1.xml.mzn_AND_NODATA",2.666667,12.801449,4.378261,0.176777,0.596722,0.545694,0,0.918296,6.190244,0.918296,1225.95795,2755.357685,3,18.565995,6.188665,2,2,1,882,1.384615,2940,11290.877583,3861.625861,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,31.817896,2.1719,1.587713,3.258467,1.876973,588,0.391244,0.783098,0.558411,588,812.663163,1009.453233,24,441,18.375,2,2,1,0,0,637,0,0.722222,2352,20268,1383.5,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,7245806,141290,70635,227,781,8215.2,0.499929,0.08,0.12,2.25,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA",2.666667,12.895995,4.409776,0.176777,0.597489,0.546804,0,0.918296,6.315005,0.918296,1225.95795,2761.957527,3,18.639341,6.213114,2,2,1,882,1.384615,2940,11374.267555,3889.422518,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,33.279435,2.232797,1.587713,3.262559,1.916998,588,0.391244,0.801166,0.546294,588,812.663163,1012.927815,24,464,19.333333,2,2,1,0,0,637,0,0.722222,2352,21199,1422.291667,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,18819034,104388,52183,137,648,21336.8,0.499895,0.08,0.11,2.24,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA",2.666667,12.888575,4.407303,0.176777,0.597426,0.546714,0,0.918296,6.11232,0.918296,1225.95795,2761.442805,3,18.684694,6.228231,2,2,1,882,1.384615,2940,11367.7228,3887.240933,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,33.153846,2.227564,1.587713,3.261239,1.912999,588,0.391244,0.769966,0.548778,588,812.663163,1012.655117,24,460,19.166667,2,2,1,0,0,637,0,0.722222,2352,21119,1418.958333,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,7420048,113364,56676,254,525,8412.75,0.499947,0.08,0.11,2.24,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA",2.666667,12.678937,4.337423,0.176777,0.595633,0.544151,0,0.918296,6.263407,0.918296,1225.95795,2746.75792,3,18.372993,6.124331,2,2,1,882,1.384615,2940,11182.822277,3825.607426,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,29.946625,2.09393,1.587713,3.241977,1.815599,588,0.391244,0.791747,0.559256,588,812.663163,1004.950928,24,413,17.208333,2,2,1,0,0,637,0,0.722222,2352,19076,1333.833333,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,20561175,82167,41073,351,593,23312,0.499872,0.08,0.11,2.23,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA",2.666667,12.825817,4.386383,0.176777,0.596905,0.545966,0,0.918296,6.239019,0.918296,1225.95795,2757.069511,3,18.611399,6.2038,2,2,1,882,1.384615,2940,11312.370181,3868.79006,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,32.172684,2.186682,1.587713,3.257731,1.885747,588,0.391244,0.786237,0.556451,588,812.663163,1010.348758,24,451,18.791667,2,2,1,0,0,637,0,0.722222,2352,20494,1392.916667,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,18969707,94583,47280,272,718,21507.6,0.499878,0.07,0.11,2.24,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA",2.666667,12.69489,4.342741,0.176777,0.595778,0.544356,0,0.918296,6.267942,0.918296,1225.95795,2747.881833,3,18.411263,6.137088,2,2,1,882,1.384615,2940,11196.893111,3830.297704,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,30.188383,2.104003,1.587713,3.244846,1.824182,588,0.391244,0.790562,0.543168,588,812.663163,1005.537213,24,418,17.416667,2,2,1,0,0,637,0,0.722222,2352,19230,1340.25,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,17033210,104569,52273,153,649,19312,0.49989,0.08,0.11,2.24,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA",2.666667,12.723301,4.352211,0.176777,0.596036,0.54472,0,0.918296,6.278724,0.918296,1225.95795,2749.879703,3,18.442166,6.147389,2,2,1,882,1.384615,2940,11221.951566,3838.650522,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,30.615385,2.121795,1.587713,3.248602,1.838373,588,0.391244,0.794887,0.559941,588,812.663163,1006.581315,24,424,17.666667,2,2,1,0,0,637,0,0.722222,2352,19502,1351.583333,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,21682302,69984,34982,373,658,24583.1,0.499857,0.08,0.12,2.23,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-8.xml.mzn_AND_NODATA",2.666667,12.868977,4.40077,0.176777,0.597266,0.546484,0,0.918296,6.267942,0.918296,1225.95795,2760.078542,3,18.617783,6.205928,2,2,1,882,1.384615,2940,11350.437628,3881.479209,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,32.846154,2.214744,1.587713,3.260345,1.904681,588,0.391244,0.794887,0.561562,588,812.663163,1011.934901,24,453,18.875,2,2,1,0,0,637,0,0.722222,2352,20923,1410.791667,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,10211233,166121,83045,145,713,11577.4,0.499907,0.08,0.12,2.26,1800,FALSE,"minisatid"
"normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA",2.666667,12.590379,4.307904,0.176777,0.594868,0.543055,0,0.918296,6.207273,0.918296,1225.95795,2740.473441,3,18.221814,6.073938,2,2,1,882,1.384615,2940,11104.714386,3799.571462,294,0,588,588,49,0.333333,0,0.923077,0.666667,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,49,0,0,0,3.692308,28.701727,2.042059,1.587713,3.234465,1.775069,588,0.391244,0.784283,0.556903,588,812.663163,1001.696433,24,398,16.583333,2,2,1,0,0,637,0,0.722222,2352,18283,1300.791667,0.672785,31.333333,5.538462,2.923077,0.343911,0.661972,1.587713,0.091161,0,0.918296,0.391244,0.391244,1,46,36,3,0,2,3,2,24982265,65199,32591,134,584,28324.6,0.49987,0.08,0.11,2.24,1800,FALSE,"minisatid"
